TypeDictionary_BinarySchema_VlanTag,6044,Variable
TypeDictionary_XmlSchema_VlanTag,6045,Variable
TypeDictionary_BinarySchema_IPv4Tuple,6046,Variable
TypeDictionary_XmlSchema_IPv4Tuple,6047,Variable
TypeDictionary_BinarySchema_IPv6Tuple,6048,Variable
TypeDictionary_XmlSchema_IPv6Tuple,6049,Variable
TypeDictionary_BinarySchema_IEEEInterfaceList,6050,Variable
TypeDictionary_XmlSchema_IEEEInterfaceList,6051,Variable
TypeDictionary_BinarySchema_TSNStreamStatusTalker,6052,Variable
TypeDictionary_XmlSchema_TSNStreamStatusTalker,6053,Variable
TypeDictionary_BinarySchema_TSNStreamStatusListener,6054,Variable
TypeDictionary_XmlSchema_TSNStreamStatusListener,6055,Variable
TypeDictionary_BinarySchema_TSNStreamConfiguration,6056,Variable
TypeDictionary_XmlSchema_TSNStreamConfiguration,6057,Variable
TypeDictionary_BinarySchema_IEEEInterfaceId,6058,Variable
TypeDictionary_XmlSchema_IEEEInterfaceId,6059,Variable
TypeDictionary_BinarySchema_IEEEStatusInfo,6060,Variable
TypeDictionary_XmlSchema_IEEEStatusInfo,6061,Variable
TypeDictionary_BinarySchema_TSNStream,6062,Variable
TypeDictionary_XmlSchema_TSNStream,6063,Variable
